_ID	Puzzle	Parent	Child
6	48		
6	48		This was my butterfly pieces
6	48	Alright	
6	48	Your turn	
6	48		Hmm, but yeah
6	48		Okay
6	48		
6	48	Hmm	
6	48	This is tough	
6	48		
6	48	There ya go	
6	48		
6	48		Yeah
6	48	Mmkay	
6	48		
6	48		###
6	48		mmm, Toucan
6	48	Mmm	
6	48		Yeah, I see where it goes
6	48		
6	48	Good	
6	48	I'm gonna do a mushrooms	
6	48		
6	48		I'm gonna do up here
6	48		
6	48	What is this a leopard, or a jaguar	
6	48		
6	48		Jaguars are only spot aah
6	48		
6	48		spotted near ### jungle
6	48	Jaguars are?	
6	48		Yeah
6	48	Well where do leopards live?	
6	48		
6	48		Yes, they live in the jungle but it, it they looks like a jaguar spots
6	48	Oh, Okay. So we'll call it a jaguar	
6	48		Yeah
6	48	'Kay	
6	48		Might go
6	48		Might go
6	48		Here
6	48		It goes next to the toucan. I'm doing toucan pieces
6	48		
6	48	Mm-hmm	
6	48	You're doing the toucan ones, okay	
6	48		Hey lookit, ### ones
6	48		
6	48	Yup	
6	48		
6	48		Your turn, Mom
6	48	Mmm, what should I do? More of this, this little flower thing here	
6	48		
6	48		
6	48	Okay, I think, Where does, I think that goes like that. There	
6	48		There we go
6	48		
6	48	Mm-hmm	
6	48		This flower, I think it's cool
6	48	Hmm	
6	48	That, Uh, There. That flower thing? Yeah	
6	48		
6	48		That's where that sloth is
6	48		And
6	48	Oh, the sloth, Oh that's what that is, Okay	
6	48	You like that flower thing, huh?	
6	48		
6	48		Try to fix it ###
6	48	Is it my turn?	
6	48		
6	48		Part of the sloth
6	48	Part of the sloth, huh?	
6	48	Are you gonna put it on?	
6	48		mm
6	48		mmm
6	48	No?	
6	48		That was in my pile
6	48		
6	48	Mm-hmm	
6	48	Oh, do we have separate piles? I thought we could use whatever pile we wanted	
6	48		### Yeah
6	48		
6	48	We should have divided them up evenly, huh?	
6	48		
6	48		Here's the other sloth's over here
6	48	Mmkay, I'm gonna- Oop A little bit of help with that sloth I think	
6	48		
6	48	There	
6	48		I think this
6	48		I think this, mmm
6	48		Over here
6	48		
6	48	Yep, yep, good job	
6	48		That's where the leaf-cutter ants are walking on
6	48	Uh, Oh they are leaf-cutter ants. You noticed that and I didn't  even notice that	
6	48	Nope, that's not right	
6	48		
6	48	'Cause you can see 'em carrying the leaves, huh?	
6	48		Now we can do whichever pile we want to
6	48	*laughing* oh really?	
6	48		Yeah
6	48	*laughing* 'Cause you wanted to do that piece even though it was in my pile?	
6	48		
6	48	Can I take one of your pieces?	
6	48		Yeah
6	48	Okay. Let me do this one	
6	48		
6	48		This is your piece of your big frog, you take this one
6	48	Okay. Then you can pick a different one	
6	48		Ooh. The, the toucan's eating fruit
6	48	Hmm	
6	48		
6	48	Uh-huh	
6	48	This is a pretty neat	
6	48	um, jungle puzzle	
6	48		###Toucans usually do
6	48	Is that what toucans usually eat?	
6	48		Yeah
6	48		
6	48		They usually eat
6	48		
6	48		He's hanging on with hi- both his arms and feet
6	48	Mm-hmm	
6	48		See
6	48	Yeah, that's what they do, right? 'Cause they live in trees, so they're specially designed to just, to stay up there really comfortably all the time	
6	48		Yeah
6	48		
6	48		And the toucan's hiding behind a leaf
6	48		
6	48	Yep	
6	48	Alright	
6	48	Oh, it's my turn, huh?	
6	48		We're not taking turns
6	48		
6	48	Oh, we're not taking turns anymore?	
6	48		
6	48	Okay	
6	48		
6	48		There's a snake
6	48	Snake, Mm-hmm	
6	48		Umm, what kind of snake is it?
6	48		
6	48	Boa constrictor? Maybe	
6	48		It's- it's ### a-
6	48		
6	48		
6	48		Now you get the last piece
6	48	Am I doing the last one? Okay	
6	48		
6	48		
6	48	All set	
6	48		Let's go tell her we're done
6	48	Okay	
6	48		Time didn't even run out
6	48	*laughing* Time didn't even run out	
6	48		
6	48	Go ahead ###	
			
			
			
			
			
			
			
7	24		
7	24		###
7	24	Eh?	
7	24		No
7	24	Do you want to try and do it by yourself?	
7	24		Yes
7	24	Alright Let's mix it up a little bit, right?	
7	24		
7	24	*laughing* You don't need to throw 'em so far	
7	24		I know
7	24	You're gonna make it too difficult, I won't get done	
7	24	Alright	
7	24	What's the first thing we should do?	
7	24		Mmm, do the shark
7	24	Okay. Start putting some pieces in there; we'll see what happens	
7	24	Okay, well	
7	24	Well the first thing we should do is find the corners, right?	
7	24	Let's do corners	
7	24		Mmm, that's what we do with that
7	24		
7	24	Corners	
7	24	I guess we should've looked at it before we took it apart, huh?	
7	24		
7	24		Yes *laughing*
7	24	*laughing*	
7	24	Let's look for, uh	
7	24		A jellyfish
7	24	Uh, well I don't think it's gonna go like that, honey. 'Cause look	
7	24		
7	24		Oh yeah, that has to go like that
7	24	How 'bout that	
7	24	This part of the jellyfish too, where do you think that goes?	
7	24		
7	24		There
7	24	'Kay	
7	24		
7	24	Can you find some more jellyfish parts? The pink stuff?	
7	24		
7	24	How about the seahorse, now - the yellow seahorse	
7	24		mmm
7	24	Is it over here somewhere?	
7	24		It's part of that seahorse
7	24		
7	24	Let's see, How about we can find something with, uh	
7	24		Purple in it?
7	24	Yeah let's put the purp- well hold- here look Look at this	
7	24	This has, uh, the seaweed this guy has, see?	
7	24		
7	24		Oh yeah
7	24	So let's find, uh	
7	24		First we have to
7	24	Let's find some seaweed	
7	24	The green seaweed like this one and then on this one	
7	24		Seaweed
7	24	'Bout this one?	
7	24		I think this one goes in there
7	24	Really? What about this green thing with this, look	
7	24	How 'bout this one?	
7	24	Nope	
7	24		I think
7	24	How 'bout this one, like that	
7	24		Yeah
7	24		
7	24	How 'bout we find the rest of this whale? Think you see some pieces for the whale? Let's see, look over here	
7	24		Mm-hmm
7	24		I see this
7	24	That?	
7	24		Yep
7	24	I don't think that's gonna be it but you can try it somewhere	
7	24	What's gonna be on the bottom, what do you think's gonna be on the bottom here, like this maybe?	
7	24		No
7	24		
7	24		Yeah
7	24		Okay then, we have to find part of the crab now
7	24	Well, it's gotta be a straight line on the bottom, remember?	
7	24	Look at that stuff over there Or over here	
7	24		Ooh! This
7	24	No that's gotta- the bottom	
7	24		I know I know
7	24		###
7	24	*noises*	
7	24		Mmm
7	24	Look over there	
7	24	Oh what about this, no, that's not gonna fit	
7	24	Yeah 'cause that's the octopus	
7	24		Oh yeah. That's the oct-
7	24	What about this one, right here	
7	24	The flat part goes down	
7	24		
7	24	Now you can find the where's the pincher of the crab	
7	24		Mmm
7	24	Over here	
7	24		
7	24	How about up here, where the pinchers are?	
7	24		
7	24	Nice	
7	24		Now I just need to find ###
7	24	What about that piece? Yeah	
7	24		
7	24	### What about this purple guy?	
7	24		
7	24	Yeah, good job	
7	24	See more purple things?	
7	24		It's a purple th- It's a pur-
7	24	See the purple stuff?	
7	24		There is 2 octopuses
7	24	Oh I bet that doesn't go there, I bet it goes at the top	
7	24		The top
7	24		
7	24		Yes
7	24	Now what? What goes in the corner over here?	
7	24		###
7	24		Mmm
7	24	Ooh look, Shark	
7	24		Oh yeah, a shark, we should do that ###
7	24	What about the star goes, what's got purple in it, next to the purple	
7	24		
7	24	There ya go	
7	24	I bet this corner goes probably at the top corner up there	
7	24	At the top corner	
7	24		
7	24	That	
7	24		it
7	24		
7	24	That goes like that	
7	24		*sigh* Just some of that, I should put that there
7	24		
7	24	Mmhmm	
7	24		Yep
7	24	What about that piece	
7	24	Spin it, There you go. Too much	
7	24		Nope
7	24		
7	24	Well how how is that gonna work, kid?	
7	24		Oh
7	24	Let me see	
7	24		Has to go-
7	24	Move your hand out of there	
7	24		This way
7	24	Nope	
7	24	Does that eye look like it goes to this fish?	
7	24		*laughing* no
7	24	Does it spin around maybe like that	
7	24		Spinned around
7	24		
7	24	Now what?	
7	24	And then get the rest of them, right?	
7	24		Yep
7	24	Straight edges go on the top	
7	24	That's not a straight edge	
7	24		I know
7	24	Oh I think you found it though, come down lower	
7	24		
7	24	###	
7	24	Bless you	
7	24		Thanks
7	24		
7	24	Where's this piece? Look, a yellow piece sticking out	
7	24		
7	24		He's in the ###
7	24	Two pieces left	
7	24	What do you think? You think maybe that flat part goes somewhere?	
7	24		###
7	24	Where's that flat part go?	
7	24	Really?	
7	24	Against the edges, remember?	
7	24		Eh
7	24		
7	24	There ya go	
7	24		
7	24		
7	24		Okay well what is this fish called?
7	24	Swordfish	
7	24		Oh yeah
7	24	Shark. Hey why don't you go tell her we're done	
7	24		She's-
7	24		Okay
7	24		
7	24	She back, back in the room, baby	
7	24		What?
7	24	She went back where ah, our s- your sisters are	
7	24		No
7	24	Remember the book in the car with the sharks?	
7	24		Oh yeah
7	24		###
7	24	Uh oh, well let's look at it	
7	48		
7	48	We got ants	
7	48		'Cause we didn't do th- that the last time. Okay I got it now
7	48	Butterfly	
7	48		
7	48	You got it?	
7	48		Oh it looks like a little- ##
7	48	Let's put it right back like this *noises* nope	
7	48		I think I remember, can you ###
7	48	This is gonna take a little bit longer	
7	48		I know
7	48		Okay, snake. Okay I'm scared of snakes
7	48	Well, the best thing to do I think is to find the, this edges	
7	48	Remember, and put 'em out there	
7	48		Oh yeah
7	48	Like corners, find corners, like this is a corner, where, where does this go do you think?	
7	48		This goes there, definitely
7	48	Yeah, mm, well I'm gonna put this up here	
7	48		
7	48	Woops	
7	48		Oh, it doesn't go like that
7	48		I just have to wiggle it ###
7	48	Well here, let's put, remember the ants were down toward the bottom, over here, so we'll put some ants down here	
7	48		
7	48		### I need find
7	48		A f- ###
7	48	Ooh I got a piece here, look	
7	48		### Okay, Hi ant. Here's the head of that ant
7	48	Think this might go here, let's see	
7	48		
7	48		###
7	48	Well that's not the head of that ant. Turn it arou- Let me see, there's more ants, remember?	
7	48	Gotta flip it around like this	
7	48	There we go	
7	48		Yep ###
7	48	Oops	
7	48		My tummy's nots- starting to hurt now yeah
7	48	Is it?	
7	48		
7	48	Look what I found	
7	48		Butterfly goes right here, right?
7	48	Well let's not ###	
7	48	Find the pieces that look the same	
7	48		Mmm
7	48		Ow, this hurtings kinda hard. I'm gonna put this right here
7	48	Well let's see if we can find, uh	
7	48	Okay	
7	48		It hurts, It's starting to hurt
7	48	These look like they pink, hey	
7	48	This looks like it goes over here maybe	
7	48		
7	48	Yup	
7	48		And that looks like it too
7	48	Well it's not an e- see, it's not straight on the edge. It needs to be on the side, remember, like that?	
7	48		
7	48		Oh
7	48	Pretty close	
7	48		We need another piece with that orange
7	48	Well let's find one that's straight	
7	48	And it has like some green stuff like this	
7	48	### Move your hands	
7	48		I had a fishy book
7	48	Kinda like, this kinda looking thing, see?	
7	48		Mmm
7	48	Where do you think?	
7	48	Well, that might go in here, or over there somewhere	
7	48		I have like a lot of pieces that like, Oh I found that thing!
7	48	*gasp* that's a good one. I think that's good	
7	48		
7	48		Aha
7	48	Uh huh	
7	48	Gotta have find some with ant legs, and	
7	48		Ant legs
7	48	Those same kinda things	
7	48	What's under here?	
7	48		What's this?
7	48	Let's see	
7	48	That's from a bird	
7	48		Here's some of it
7	48		
7	48	Mm-hmm	
7	48	Nope	
7	48	Let's just- gotta find some	
7	48		How 'bout
7	48	Look for all the pieces- you gotta look for something straight, right here	
7	48	Straight pieces like this, see?	
7	48	See, does that fit in there, no	
7	48		I think we need some pink. This is kinda pink, and then this pink. Yeah. This is some pink, too
7	48	Oh here's some pink right here	
7	48	Look at that, look, you were right	
7	48		
7	48		This is some pink though too
7	48	It probably gets pink up there, see?	
7	48		Oh yep
7	48		
7	48	I think you found the bird part	
7	48		Ah yes
7	48	Where's that bird beak? Remember	
7	48		
7	48	Now, what about the uh	
7	48	Parts of the black part of the bird. Right here	
7	48	See anything?	
7	48		Don't care, I haven't seen nothing
7	48	I know the butterfly was over here somewhere ###	
7	48		Yeah, it was over there
7	48	Here's another piece of the butterfly	
7	48		Now we have- this is big. How is this small?
7	48	What?	
7	48	Well hold on we're not finished with the	
7	48	This guy	
7	48		Yep
7	48	So we gotta find some	
7	48		Here's some of him though
7	48	Think?	
7	48		Oh
7	48	I found him, look. What about this piece?	
7	48		Aha
7	48		
7	48	Aha	
7	48		Yes. it's a big bird
7	48	Oh ### knock stuff off Um	
7	48		Goes here?
7	48	Nope	
7	48		No
7	48	It's a good, good thought though	
7	48	Maybe it goes, um	
7	48	No, that's not part of the bird	
7	48	Here's a question for ya	
7	48		Mm-hmm
7	48	These look like ant legs to me	
7	48		Yes they do
7	48	Maybe that goes down here somewhere.  And here's some more ant legs	
7	48	What if, you think, you do something like, uh	
7	48	Like this	
7	48	Now what goes here, maybe some more ant legs?	
7	48		*noises*
7	48	Let me see	
7	48	Those are different ant legs, we're missing some more ant legs	
7	48	How about this, got mushrooms on it, look look look look look	
7	48		
7	48		That one there
7	48	That doesn't go there	
7	48		I know
7	48	Look I got mushrooms, I got mushrooms, I got mushrooms. Where do you think that, that's gonna go?	
7	48		Mushroom goes with that mushroom over there
7	48	Does it? Let me see	
7	48		This one's harder
7	48	Let me see	
7	48	Yeah, it's a lot bigger	
7	48	It does go there though you're right	
7	48		Yeah
7	48	### we can find the corner butterfly	
7	48	Piece of the cor- oh	
7	48		Here you go
7	48	Oh yeah?	
7	48		You gotta put that together. It's upside-down put together. Here's the butterfly's face
7	48	Does it go up here like that? Is that where it goes?	
7	48		Yes
7	48		Yes it does
7	48	Like that. I think this goes like this, look	
7	48	Look	
7	48	Think that's it, I can't see what your hand is doing, though	
7	48	Let me see	
7	48		I think it go- It's upside down
7	48	Let me see, there ya go	
7	48		Okay
7	48	Good job	
7	48		Just need to get that in. Okay
7	48	It's got a straight edge, where's it gonna go, Put it on top maybe?	
7	48		###
7	48		Up right there
7	48	Mm-hmm	
7	48		mmm
7	48	Here's some more blue from a butterfly	
7	48		Okay, And where should that go, I think it goes...
7	48		Nope
7	48	Well, look at this	
7	48	What's this part right here, what do you think if it goes just like	
7	48		Yep
7	48	Well, maybe not, I'm thinking that doesn't	
7	48	I thought it did	
7	48		Yeah it looks like
7	48	Oh I guess it does I just wasn't doing a good job	
7	48	There ya go	
7	48	And this is eyes	
7	48	What do you think about this going right there?	
7	48		###
7	48		This should probably go like that, right?
7	48	I'd like to think these ants go right here	
7	48		
7	48	Doesn't fit all that well	
7	48	I don't think it does	
7	48	Doesn't go there	
7	48		This doesn't go there either
7	48	It goes like this	
7	48		
7	48	Oh let me see	
7	48		Or does it?
7	48	Well, it does, see, it's just a little tight	
7	48		###
7	48	Wait a minute, that looks weird	
7	48		Yeah
7	48		Oh yeah, but it's right
7	48	Oh I know why it looks weird	
7	48		
7	48	'Cause this whole thing goes down here *laughing*	
7	48		
7	48		Down *laughing* Yeah, I was like is the floor up there? or down
7	48	There we go, now we're getting somewhere, keep going	
7	48		Okay, I'm gonna find mushroom
7	48	Well find uh, find the rest of his, the cat's face	
7	48		Okay a eye goes like, right there
7	48	Think you might want to spin it	
7	48		Yes I'm going to spin it
7	48	Keep spinning it	
7	48	There ya go	
7	48		
7	48	'Kay where's the rest of the cat's eyes	
7	48		###
7	48		Cats have a lot of eyes
7	48	They only have 2 eyes	
7	48		Oh yeah but half of it was gone. Big eyes
7	48		
7	48	Where's the rest of his nose?	
7	48		
7	48	Alright. How about the rest of the cat; let's just find all the spots	
7	48	Oh, you did it, good job	
7	48		
7	48		And, Ooh, that's
7	48	There's some more spots, still. There's still some more spots	
7	48		'Kay
7	48	What about those, over there	
7	48	Do you think his think his spots go there, or maybe over there somewhere	
7	48		No
7	48		Over here
7	48	Or maybe here	
7	48		Uff, a little tight in
7	48		Nope
7	48		
7	48		Oh we ### snakes
7	48		
7	48	How 'bout this	
7	48	His ear	
7	48	How 'bout his ear?	
7	48	Is that his ear? His ear green?	
7	48	No, there we go	
7	48		
7	48		It won't ###
7	48	hmm	
7	48		I'm getting exhausted
7	48	Getting exhausted	
7	48		Mm-hmm
7	48	Scoot back	
7	48	What about this corner piece right there	
7	48	What do you think, probably?	
7	48		
7	48		This is, this one's taking forever
7	48	It's a lot of pieces is all	
7	48	There's the snake's face. You see if you can find the snake, more snake?	
7	48	Like right here maybe, what's that?	
7	48		Yes, this is part of a snake
7	48		###
7	48		
7	48		No it's going this way
7	48		
7	48	You got it, there ya go. Good job	
7	48		'Kay
7	48	*singing*	
7	48	Let's see, how 'bout this?	
7	48		
7	48		 That probably goes there, yes. Okay this goes
7	48	And this goes over here	
7	48		Here?
7	48		
7	48		Once you just-
7	48	Well	
7	48	Does it have the same color as the cat? Or is this the cat's ear?	
7	48	(cover your mouth)	
7	48		
7	48	Alright, what about, uh, this color; do we see that anywhere?	
7	48		Let me see
7	48		
7	48		
7	48		We're almost done
7	48	Where else is this color?	
7	48		We're almost done
7	48	Where's this, this one	
7	48		
7	48		These are the kind of ones that can stick to stuff. These are the kind of s- things that can stick to stuff, right?
7	48	Okay let's see if we can find some more snake pieces	
7	48		Kind of frogs
7	48	###	
7	48	I think that frog goes over here, kid	
7	48	Maybe, hold on, that's weird	
7	48		
7	48		Yeah it does
7	48		It does, Dad
7	48	hmm	
7	48		Maybe we could put it right there
7	48	Having some issues here. Does it go like this? Oh there we go	
7	48		
7	48	What's that?	
7	48		###
7	48	Well here, I know this goes up on the top here somewhere	
7	48		
7	48	See?	
7	48		*gasp*
7	48		I was like, Oh wait a minute, that's f-
7	48	Yeah, we just gotta figure it out, how it goes in there. I guess, that's it, I think you had it, there you go	
7	48		Just ### still a little tight
7	48		
7	48	'Kay, what else?	
7	48		Just this part, and then we're done
7	48		
7	48	Now what?	
7	48		
7	48	Oh, good j- good call	
7	48	What's close to that color?	
7	48	Oh, spin it around there	
7	48		Spin it
7	48		
7	48		Last piece
7	48	You sure that goes there?	
7	48	*laughs*	
7	48		*laughing*
7	48		'Cause that had a little bit of blue, ### I'll go get her
7	48		
7	48		
7	48	*noises*	
7	48	Okay	
7	48		Aah
7	48		
			
			
			
			
			
			
			
8	48		
8	48	### or something?	
8	48		Yeah
8	48	Are you good?	
8	48		Uh
8	48	Why don't you just sit, and you'll be good. Oh, you want to sit up like that?	
8	48		
8	48	Whoa NAME, Whoa, NAME, I got it	
8	48		That's cool
8	48		I like it
8	48	You like that picture?	
8	48		You're not supposed to do that you're supposed to take them out like, like one-
8	48	Well it's all stuck together	
8	48		Yeah we're not supposed to do it
8	48	We have to mess 'em all up because you can't know where it goes	
8	48	What's the fun of that?	
8	48	Right? We have to start from scratch	
8	48	So what do we usually do when we start a puzzle?	
8	48		Know what she did?
8	48	What's the first-	
8	48	What?	
8	48	Could you sit on that right now. Sit on- Sit down, not like that	
8	48		They have a toy chest. They have a toy chest and I- and I want to see what I wanted
8	48	Yes, but sit down ###	
8	48	Oh, Okay. Only if you're behaving, so- What do we start when we start a puzzle? What pieces first?	
8	48		Now I am
8	48		I can't do it
8	48	Oh, I don't want to hear that	
8	48		
8	48	You have to say-	
8	48	What, What do we start with? Maybe we start with the like colors, see if they have similar colors, right?	
8	48		Hmm
8	48		Do I gotta do two with you?
8	48	What other colors do you see with this	
8	48		Do I got-
8	48	I don't know, sweetheart	
8	48	Listen to me, what other colors look like that, what other pieces look like that?	
8	48		Yeah, and she said she, I had to-
8	48		*noises*
8	48	Do you see more?	
8	48	NAME	
8	48	You're not gonna get any prize, and you're gonna go home and go to bed	
8	48	'Cause you're not acting right	
8	48		Ah
8	48	Stop it	
8	48	Okay what other ones look like that?	
8	48		*sigh*
8	48	What does that picture look like?	
8	48	No	
8	48		Let me see if it goes here
8	48	Do you see the blue?	
8	48		It goes right there
8	48	No, it doesn't go right there. Do you see blue?	
8	48		Yeah
8	48	What other pieces have blue on them?	
8	48		Both of these
8	48	Okay, more	
8	48	What other pieces have blue on them?	
8	48		More blue
8	48	Okay	
8	48		Here
8	48	Do you see more?	
8	48	I see more	
8	48		Right here
8	48	Okay, great	
8	48		Now show
8	48	So now let's see. What could possibly- Shh, Here's another one. What could possibly be the picture, what does it- What do you think it looks like?	
8	48		*noises*
8	48		###
8	48	Huh? What does it look like?	
8	48	What do you think it looks like? What's this? What's this look like?	
8	48		###
8	48	No, what does that look like?	
8	48		Blue
8	48	Does it look like s- I know, but what does it look like?	
8	48		A firefly
8	48	Okay, a firefly. So let's put that in the middle	
8	48	Okay, let's build around it, let's bui-	
8	48		This is too hard
8	48	No, does that look like it goes there? No, see how the purple matches with each- No, that's orange next to it. So that doesn't match, okay?	
8	48	What else can we try?	
8	48		Uh, It goes there!
8	48	No it doesn't	
8	48		Yes it does
8	48	There's orange right there and there's blue right there so that doesn't go. Does it go on this side?	
8	48		Mmm, No
8	48	Yes it does	
8	48		
8	48	Okay, does this match on some of the sides? There's only two sides. There's this side with the green-	
8	48	Okay does that fit there? Nope, it doesn't fit there	
8	48		Know where she is?
8	48		She's next-
8	48	Right. Across the hall, Okay	
8	48	NAME, lookit, again, you're not paying attention. What does this look like?	
8	48	You see spots on there?	
8	48	What is that, a leopard?	
8	48		*noise*
8	48		Yep
8	48	Don't worry about sitting in the chair. Stand up, come on	
8	48	Stand up	
8	48	So the leopard has some of the blue	
8	48	NAME, stand up, Okay?	
8	48	Okay, you keep on trying to put something in there. See how this has to match this part?	
8	48	And this has to match this part. So you think this goes in here?	
8	48		Ah
8	48	NAME don't worry about the chair	
8	48		These chairs!
8	48	I know, it's for adults, it's not for kids. That's why	
8	48	Does this go in here, does it look like it matches?	
8	48		Yeah
8	48	Why does it match?	
8	48		Because. *noises* *whining*
8	48	'Cause why?	
8	48	Okay, alright, so, Okay	
8	48		*sigh*
8	48	How else do we start a puzzle? Like take all the e- the ones with the flat sides, and this, what, doesn't this look like it would go in a corner?	
8	48	Does it go in that corner?	
8	48	Does it go in this corner?	
8	48		Mm-hmm
8	48	Does it go in this corner? It's upside-down, no	
8	48		Mm-hmm
8	48	Does it go in this corner? No, so it has to go in that corner, right?	
8	48		Yes!
8	48		No
8	48	Okay, let's see if you find any flat pieces	
8	48	See if you find any other flat pieces, Oh, this one has a flat side, right?	
8	48		This one does
8	48	No, that doesn't have a flat side. A flat side, see? Flat. Where else do see flat? Okay there's a flat one, okay  	
8	48	Does this look like that?	
8	48		Is this-
8	48	Does this look like this, with the frog, and they kinda got the flower in there, right? You think that goes in there?	
8	48	You think that goes in there?	
8	48		Mom, my band-aid's-
8	48	Oh, I know. We gotta get you a new band-aid.  I- I think it's-	
8	48		I- I don't need none
8	48	Okay lookit, we're fine, 'cause the wood might cut you	
8	48	Does that look like it matches that?	
8	48	Could you try and put it together?	
8	48	No	
8	48	No	
8	48		I can't
8	48	This flat side goes against the corner. So how does it go?	
8	48		
8	48	There you go. How do you put a puzzle together- How do you put the pieces- There you go, so there! 'Kay? Find me some more with the flat ends	
8	48		What chair could I sit on?
8	48	I don't want you do sit in a chair	
8	48	Ooh, this is another corner one. Lookit. See? The two corners? Do you think it goes over here?	
8	48		*noises*
8	48	Do you think it goes over there?	
8	48		*noises*
8	48	No, you're not looking. Do you think it goes down here?	
8	48		*noises*
8	48	Okay, find me another corner	
8	48	How many corners are there? There's four. One, Two, Three, Four. Find me the other corner pieces.	
8	48		Eh
8	48		Mom
8	48	Go ahead	
8	48		I wish I could tell you what to do
8	48	No no no, Sweetheart. Just find the corner pieces	
8	48	Find two more pieces that look like this	
8	48	With this, with the straight edges. Find them over in the pile. Go on walk over there	
8	48		*noises*
8	48	Go walk over there	
8	48		*noises*
8	48	And find two more pieces that have the two straight ends	
8	48	That's the corner pieces	
8	48	No, that has one flat end. Flat end goes here	
8	48	That doesn't have a flat end. Do you see a flat end? No	
8	48	Do you see a flat end? Yes, Okay	
8	48	Find me one with, No, with two flat sides, ### corner piece	
8	48	No	
8	48	No	
8	48	NAME, look in the rest of the pile, come on	
8	48	You can do it	
8	48		I always find piles
8	48	No, this doesn't have a flat end	
8	48	This one has a flat end, see? Flat, end, right?	
8	48	Where's a corner piece it has two flat sides	
8	48	This one has a flat end	
8	48	Lookit you start putting the puzzle together by what they look like	
8	48	This looks like, Th- These look like they all go together, don't they?	
8	48	All these leopard, looks like a leopard, Okay so we're gonna put those in a pile, right?	
8	48	Okay find me the corner pieces	
8	48		*noises*
8	48	Lookit this. This looks like the leopard too, right? Let's put this in the same pile	
8	48	'Cause they're all gonna connect, right?	
8	48	Mmkay, so don't these two look alike, they look like army stuff?	
8	48	Okay we'll put that in a pile	
8	48	These were all the blue one, okay?	
8	48	Now, find me the pieces that have two corner- two flat sides. That has one flat side. Which one does this look like?	
8	48	Maybe like over here?	
8	48	No, not quite. Maybe like over here?	
8	48		Mm-hmm
8	48	Alright, find me another flat- flat side	
8	48	Okay, no	
8	48	No	
8	48	No	
8	48	Pick up the other pieces, come on. You can do it. Does that have a flat side?	
8	48	Okay, which one does this look like? Does this look like this over here?	
8	48	Put these together? They look kind of alike? Okay. Find me some more flat sides	
8	48	No, that's not a flat side	
8	48		*noises*
8	48	This one's a flat side. Does it look like the frog over here? Look at the frog with the flowers. See the frog with the flowers? Doesn't it look like that matches?	
8	48		Yeah
8	48	Okay let's put it over there, Goes somewhere	
8	48		*sigh*
8	48	Mmm, nope. It doesn't quite fit there. See, that doesn't match, right?	
8	48	Maybe it goes on this side?	
8	48	There we go, see? It completed the leaf, See that piece? It completed the rest of the flower	
8	48	Mmm, no I don't think so	
8	48	I think if we have to find a piece it has to be green and pink	
8	48		Are we gonna stay all day and do this?
8	48	NAME, No we're not. Now listen, do these two match? Lookit. Lookit these two, see lookit they don't match	
8	48		Yeah yeah yes
8	48	They look alike, but they don't match. They don't match	
8	48		They-
8	48	They don't match, Okay? So those we gotta find more that match	
8	48	Lookit, Lookit here's a piece of the flower. Lookit at this one, Lookit, don't they all look alike?	
8	48	Don't they all look alike? Lookit	
8	48		Yes
8	48	Okay, Look Loo- Loo- Look at this one. Okay so try and stick 'em in together. Go ahead	
8	48		I can't
8	48	Then look at this one. Here's the other corner piece. See? Corner, corner	
8	48	'Member the two flat sides have the corner?	
8	48		
8	48	You're not gonna get a pri- When she asks you if you want something at the end you're not gonna get one, 'cause you're not cooperating	
8	48		Okay, now I am
8	48	Okay, does that match? No	
8	48	Where does the flat side have to go on? The flat side has to go on the end, right? So maybe does it go like this?	
8	48		*sigh*
8	48		*noises*
8	48	There, see how it connects? See how that's the end of the plant? Where do you think this one goes? The flat end goes on the end, right? Do you think it goes there?	
8	48		Ye- Ye- Yeah
8	48	Okay, well try and put it in there	
8	48	There you go	
8	48	Look at this we got it ###	
8	48	Where do you think this one goes? This goes on the flat end? You think it goes there?	
8	48		*noises*
8	48	Does it look like it fits?	
8	48	Look at the, look at the size of that and look at the size of this piece	
8	48	Let's put it back	
8	48	Look at this, does this look like it'll fit there?	
8	48	No	
8	48	Does this look like it'll fit? No, it doesn't have a flat end. Let's find one with a flat end that looks like it'll fit right in that space	
8	48	You see any?	
8	48	You see any?	
8	48	You getting tired now? Well maybe you can take a nap in the car on the way home. 'Cause it's Saturday night. You stay up late 'cause ###	
8	48		Where's my toy?
8	48	Does this look like this fits in here?	
8	48	No	
8	48	Maybe this doesn't go over here	
8	48	Maybe it goes over here	
8	48		Then why is this here?
8	48		
8	48	I don't know, let's see if we can figure it-. Does that fit in there? No	
8	48	Oh no we've gotta find more with a flat end that go next to this	
8	48		*noises*
8	48	Lookit	
8	48	What's a flat end	
8	48	This one maybe? No, that doesn't fit, lookit. That doesn't fit, right?	
8	48	What happened to the rest of the pieces are they on the floor?	
8	48		Yes
8	48	No	
8	48	Here, lookit. No, that doesn't fit	
8	48		*noises*
8	48	No	
8	48	Okay	
8	48	Let's figure out, where's the flat one, another flat piece?	
8	48		*noises*
8	48	Does that fit there? No	
8	48		*noises*
8	48	Hmm, I don't see another flat piece that could possibly fit into here	
8	48	Okay let's start on this corner. 'Kay, so we have this corner together, right?	
8	48	Do we see any other pictures that look like this?	
8	48	C'mon NAME	
8	48	We have to get all the ones that are flat. ### they all go on the ends. Doesn't this look like this with the army stuff?	
8	48		Mm-hmm
