_ID	PUZZLE	BEGIN	END	DURATION	PARENT	CHILD	NOTE
110	48	200.475	201.328	0.853		Are you pushing me?	
110	48	201.849	203.289	1.44	I'm ### right here.		
110	48	203.293	205.189	1.896		Are you pushing me on the butt?	
110	48	205.706	206.482	0.776	NAME		
110	48	206.516	207.352	0.836		*laughing*	
110	48	207.701	209.054	1.353		Are you pushing me?	
110	48	209.221	210.592	1.371		Stop pushing me.	
110	48	212.544	213.38	0.836		*noises*	
110	48	213.617	215.522	1.905	NAME		
110	48	215.543	216.474	0.931		Yes it does!	
110	48	217.24	217.965	0.725		See?	
110	48	218.541	219.214	0.673	No.		
110	48	219.825	221.971	2.146	Oop.  Oh, maybe that way.		
110	48	224.63	227.01	2.38		Oh, somebody's ###	
110	48	227.144	227.539	0.395	Okay.		
110	48	228.397	229.018	0.621		Ooh!	
110	48	229.034	230.439	1.405	You wanna look again?		
110	48	232.658	233.201	0.543		Okay.	
110	48	233.239	233.989	0.75	Mmkay.		
110	48	234.036	236.484	2.448		Somebody ### saw it again.	
110	48	236.518	237.932	1.414		But I think	
110	48	237.466	239.138	1.672	NAME		
110	48	238.534	241.284	2.75		Let's look and ### we can do ### like this.	
110	48	241.348	241.805	0.457	Okay.		
110	48	242.222	242.8	0.578		Mmm.	
110	48	243.062	245.562	2.5		I wanna do the pink thing next.	
110	48	245.57	247.605	2.035	Okay.  I'm gonna put 'em over there.		
110	48	247.621	249.225	1.604		I can't reach over there.	
110	48	250.009	252.724	2.715		I think I should get a chair.  A little chair.	
110	48	253.745	256.047	2.302	You wanna do it on the little, well, let's stay right here.		
110	48	256.355	258.613	2.258	NAME		
110	48	259.665	260.018	0.353		Hmm?	
110	48	260.048	261.556	1.508	Only this chair is gonna reach.		
110	48	261.578	262.965	1.387		No, this chair reach.	
110	48	263.452	265.391	1.939	NAME		
110	48	265.472	266.257	0.785		*laughing*	
110	48	266.295	267.338	1.043	Come over here.		
110	48	268.16	270.178	2.018		But it keeps throwing me out.	
110	48	270.177	271.651	1.474	I know.  Come this way.		
110	48	271.595	273.879	2.284		This me little chair now.	
110	48	274.099	275.064	0.965	Mm-hmm.		
110	48	275.072	276.684	1.612		What is these chair for?	
110	48	277.628	278.654	1.026	Which ones?		
110	48	278.675	279.339	0.664		These chairs.	
110	48	281.317	282.55	1.233	I'm not sure.		
110	48	282.571	283.545	0.974		Mommy mommy.	
110	48	284.101	284.937	0.836		Let me do it.	
110	48	284.958	287.476	2.518	Mmkay, you see the edge?  You see the outside parts?		
110	48	287.984	288.596	0.612		Mm-hmm.	
110	48	289.402	290.264	0.862		I do.	
110	48	293.927	295.902	1.975	Oh, I see a tiger.		
110	48	296.31	297.017	0.707		I know.	
110	48	298.171	299.602	1.431		That's not how it go, Ma.	
110	48	299.955	302.015	2.06	Okay, well, go ahead.  I'm just putting 'em over here for you,		
110	48	302.071	304.416	2.345		Take it off for me please.	
110	48	307.133	308.952	1.819		I'm not doing the ###.	
110	48	311.171	312.99	1.819		No, put it up here.	
110	48	316.762	319.253	2.491		Mommy, let's do the ones down here please.	
110	48	319.472	320.041	0.569	Mmkay.		
110	48	320.385	321.109	0.724	Wait.		
110	48	321.867	322.695	0.828	Wait wait wait.		
110	48	323.263	324.013	0.75	Mmkay.		
110	48	324.845	326.431	1.586	At the top, at the bottom?		
110	48	326.482	327.129	0.647		Uh-huh.	
110	48	327.132	327.581	0.449	Mmkay.		
110	48	327.718	329.899	2.181		The butterfly goes at the bottom.	
110	48	330.273	332.808	2.535		Of the b-b-b ###.	
110	48	331.626	332.1	0.474	Okay.		
110	48	332.811	333.483	0.672	NAME		
110	48	333.759	336.336	2.577	If you're not respectful you're gonna be in trouble, okay?		
110	48	336.323	336.874	0.551		Okay mommy.	
110	48	336.856	338.494	1.638	You need to be respectful.  Go ahead and get the butterfly.		
110	48	339.494	340.442	0.948	Lemme get out of your way.		
110	48	340.493	340.781	0.288	Okay.		
110	48	340.881	342.39	1.509	We do the butterfly.  Go ahead.		
110	48	342.833	343.678	0.845		*noises*	
110	48	343.832	345.358	1.526	Oop, I see some butterfly here.		
110	48	345.508	346.457	0.949		Give them to me.	
110	48	347.533	349.128	1.595	NAME		
110	48	354.651	356.59	1.939		I got a butterfly on the floor.	
110	48	356.646	357.835	1.189	Mmkay, go ahead.		
110	48	358.49	359.412	0.922		Butterfly.	
110	48	380.822	381.701	0.879	Mm-hmm.		
110	48	383.691	384.665	0.974		Good?	
110	48	384.669	385.367	0.698	Mm-hmm.		
110	48	385.819	387.983	2.164		Where's the lady?	
110	48	388.177	388.918	0.741		Hey!	
110	48	388.926	390.409	1.483	NAME		
110	48	390.58	393.391	2.811	See how there's more pink over there?  There's no pink in that picture.		
110	48	393.416	394.597	1.181	Finish the butterfly.		
110	48	398.801	400.454	1.653		### goes all the way over there.	
110	48	400.463	401.084	0.621	Mm-hmm.		
110	48	401.712	402.505	0.793	Oh, good!		
110	48	402.763	403.332	0.569	Mmkay.		
110	48	403.478	404.547	1.069	Where's the rest of the butterfly?		
110	48	404.891	405.615	0.724		I got one.	
110	48	405.804	406.27	0.466	Mmkay.		
110	48	408.666	410.795	2.129	No, you have, you have the butterfly.  I'm just doing this over here real quick.		
110	48	411.557	413.549	1.992	I'm just gonna outline it for you.		
110	48	412.751	413.863	1.112		This is not the	
110	48	415.445	416.479	1.034	You got all the butterfly?		
110	48	416.505	417.781	1.276		Mmm, I did.	
110	48	423.181	424.383	1.202		###	
110	48	423.57	425.363	1.793	is that where the butterfly piece matches?		
110	48	425.819	426.707	0.888		Mmm no.	
110	48	426.866	428.082	1.216	No, where does it match?		
110	48	428.051	428.724	0.673		Mmm.	
110	48	428.585	430.145	1.56	Here ###.		
110	48	431.537	432.416	0.879		Let's s-	
110	48	433.32	434.105	0.785		Mmm.	
110	48	433.738	435.953	2.215	Mmm m- scoot it up there.  The butterfly's pretty big.		
110	48	438.439	439.172	0.733	Mmm good.		
110	48	443.968	446.218	2.25	Good, there still has to be, you still have one piece over there.		
110	48	449.031	450.01	0.979	Good girl.		
110	48	450.549	450.894	0.345	Mmkay.		
110	48	450.948	452.937	1.989	What's next? What should we w- which animal?		
110	48	452.942	455.536	2.594		Lion, lion, lion.	
110	48	455.552	456.604	1.052	Okay.		
110	48	459.797	461.495	1.698		I got the other.  *noises*	
110	48	461.282	462.094	0.812	Mm-hmm.		
110	48	462.834	463.793	0.959	Mmkay.		
110	48	464.084	464.98	0.896	Got it?		
110	48	465.303	465.939	0.636		Yeah.	
110	48	471.927	474.156	2.229		Is it, there a face right there?	
110	48	474.156	475.26	1.104	Yeah, I think so.		
110	48	476.479	478.167	1.688		Is this moving?	
110	48	478.188	481.063	2.875	No, just leave it just like that.  Keep going.  See that's his little nose.		
110	48	484.209	485.365	1.156		That's a lion.	
110	48	485.412	486.142	0.73	Mm-hmm.		
110	48	485.694	487.017	1.323		Lions t## about noses	
110	48	487.741	488.835	1.094	Lions don't have the noses?		
110	48	489.824	490.262	0.438		No.	
110	48	490.564	491.72	1.156	Then how do they smell?		
110	48	492.267	494.111	1.844		Theys a smell like *noises*	
110	48	494.106	495.325	1.219	*noises*		
110	48	496.163	496.965	0.802	*noises*		
110	48	496.648	498.575	1.927		Ah your ###!	
110	48	498.653	499.768	1.115	Come on, child.		
110	48	508.092	513.967	5.875		*singing*	
110	48	514.035	523.785	9.75		*singing*	
110	48	523.972	528.649	4.677		*singing*	
110	48	528.649	530.336	1.687		You wanna hear it again?	
110	48	530.367	531.347	0.98	Does that go there?		
110	48	530.586	534.255	3.669		*singing*	
110	48	534.024	535.753	1.729	Mm-hmm. Almost.		
110	48	540.716	541.737	1.021	Very good.		
110	48	543.12	544.756	1.636	You did that tiger all by yourself.		
110	48	546.574	547.824	1.25	Now which animal?		
110	48	548.158	549.491	1.333	Oh you still have to finish that one?		
110	48	550.262	550.845	0.583		Yeah.	
110	48	550.876	552.449	1.573		Umm, I wanna do.	
110	48	553.058	554.204	1.146		The ants.	
110	48	554.236	554.684	0.448	Okay.		
110	48	557.013	557.783	0.77	Here ya go.		
110	48	558.284	559.357	1.073		Hey mom, another one.	
110	48	560.195	561.143	0.948	You got all the ants?		
110	48	561.461	561.919	0.458		Yeah.	
110	48	570.708	571.568	0.86	Okay.		
110	48	573.491	574.503	1.012	Mm-hmm.		
110	48	577.78	578.548	0.768	Good job.		
110	48	586.218	587.009	0.791	Mm-hmm.		
110	48	588.299	589.043	0.744		No, no.	
110	48	589.625	590.508	0.883	I think it does.		
110	48	591.543	592.717	1.174	Oh wait, no, you're right.		
110	48	601.357	604.485	3.128		*noises*  Where that go? ###	
110	48	604.491	606.002	1.511	Very good.		
110	48	606.068	608.998	2.93		Why's one in the back and one in the front?	
110	48	608.103	608.847	0.744	Mm-hmm.		
110	48	609.138	609.812	0.674	Mmkay.		
110	48	609.963	610.987	1.024	What else is over here?		
110	48	611.533	612.998	1.465	Here we gotta fill in the rest of them		
110	48	613.009	615.242	2.233		The frogs.	
110	48	614.86	615.674	0.814	Mm-hmm.		
110	48	618.802	619.976	1.174		Mmm.	
110	48	626.935	627.923	0.988	Very good.		
110	48	641.418	643.616	2.198	There's some more little people over here.		
110	48	646.118	648.107	1.989		Where does this go.	
110	48	648.38	650.775	2.395	Oh look, I think this is part from the tiger's ear.		
110	48	653.007	653.752	0.745	Mm-hmm.		
110	48	659.882	662.022	2.14	Mmm not yet.		
110	48	665.394	667.627	2.233		Let's tell her we did a good job.	
110	48	667.603	668.115	0.512	Mm-hmm.		
110	48	670.243	671.813	1.57	No, not there.		
110	48	671.842	673.04	1.198	Scoot it over a little more.		
110	48	674.429	676.104	1.675	Here lemme see if this one is going to go there.		
110	48	676.952	677.638	0.686	Yeah.		
110	48	688.111	688.843	0.732		*noises*	
110	48	692.14	694.907	2.767	Almost.  It's around there somewhere. Here, look over here.		
110	48	699.918	700.477	0.559	Good.		
110	48	710.341	711.306	0.965	Mm-hmm.		
110	48	724.862	726.979	2.117	Mmm, I don't think that one's there.		
110	48	728.697	730.208	1.511		Try this one.	
110	48	732.704	733.751	1.047	Mm-hmm.		
110	48	738.763	740.566	1.803		Still don't go there.	
110	48	748.923	751.4	2.477	Very good!  Look at that!		
110	48	749.152	750.264	1.112			48 piece ends
110	24	782.255	783.522	1.267			24 piece start
110	24	782.433	783.805	1.372	Ooh! What's that?		
110	24	783.791	784.977	1.186		A fishy puzzle!	
110	24	784.849	786.407	1.558			Experimenter exits
110	24	785.012	786.663	1.651		Ew! Gross!	
110	24	786.681	787.926	1.245	Mmkay.  Ready?		
110	24	788.511	789.166	0.655		Mm-hmm.	
110	24	789.872	791.86	1.988		Ooh, we're gonna be good at this one!	
110	24	791.875	792.958	1.083	Mm-hmm.		
110	24	794.284	795.986	1.702		I'm gonna put the bottom parts.	
110	24	795.98	796.599	0.619	Okay.		
110	24	796.942	798.584	1.642		So let's start with the bottom parts.	
110	24	798.596	800.239	1.643	Okay.  Wait!  You gotta take it all out first.		
110	24	802.951	805.511	2.56		I wanna do all the puzzle by myself.	
110	24	805.491	806.337	0.846	Mmkay.		
110	24	809.447	811.447	2.0		See? See how this goes?	
110	24	811.459	811.994	0.535	Mm-hmm.		
110	24	812.012	812.75	0.738		Mm-hmm.	
110	24	815.926	817.783	1.857		*noises*	
110	24	818.066	819.876	1.81		Baby babe.	
110	24	819.959	823.34	3.381		###	
110	24	829.18	831.133	1.953	Is that an end piece?		
110	24	831.559	833.309	1.75		Umm, this where it goes.	
110	24	833.446	836.172	2.726		Yeah, an end piece.  I'm doing by myself.	
110	24	834.154	835.392	1.238	Whats the ###?		
110	24	836.154	838.571	2.417	I know.  That means you gotta find the other end, bottom pieces.		
110	24	838.582	839.678	1.096		Can I sit on your lap?	
110	24	846.45	851.295	4.845		*noises*	
110	24	851.31	853.414	2.104		*noises*	
110	24	854.144	858.084	3.94		I'm doing bottom parts.  You're going on the bottom parts.	
110	24	858.102	859.781	1.679	So what color bottom part are we looking for?		
110	24	860.584	863.358	2.774		Bottom part, bottom part, bottom part.	
110	24	862.507	863.126	0.619	Look.		
110	24	864.173	864.923	0.75	Like that?		
110	24	864.929	865.643	0.714		Bottom part.	
110	24	875.655	876.751	1.096	Mm-hmm.		
110	24	876.77	880.413	3.643		One, two, three, four.  I did four.	
110	24	883.992	886.492	2.5		This goes like this, right?	
110	24	886.492	889.04	2.548	I donno, we have to look at the picture.  You wanna look at the picture?		
110	24	889.564	890.087	0.523		No.	
110	24	890.968	891.361	0.393		No.	
110	24	896.686	898.627	1.941		First you want line.	
110	24	898.632	899.465	0.833	Mm-hmm.		
110	24	899.465	899.953	0.488		Yep.	
110	24	901.798	903.369	1.571		But that's a corner piece.	
110	24	903.452	904.488	1.036	Very good.		
110	24	913.849	917.194	3.345		I'm doing this side, this side, and this side.	
110	24	916.783	917.83	1.047	Mmkay.		
110	24	920.089	921.47	1.381		I'm doing the middle.	
110	24	925.991	928.241	2.25		Where is this going? It goes right here.	
110	24	928.08	928.997	0.917	Mm-hmm.		
110	24	928.967	929.871	0.904		Next comes	
110	24	930.693	932.467	1.774		Little ###	
110	24	934.104	935.27	1.166	Is that an end piece?		
110	24	935.485	936.02	0.535		No.	
110	24	936.883	942.418	5.535	Mm, I think it is an end piece.  I see one str- one s-side that's very straight.  Yeah, keep it over there.		
110	24	937.269	937.829	0.56		See?	
110	24	943.517	947.362	3.845	Yeah, wha- what other ones connect 'em? I see some more orange pieces.		
110	24	948.187	952.377	4.19		*noises* I want some bottom pieces over here, that's ###	
110	24	951.972	954.306	2.334	The bottom? So what does the bottom pieces look like?		
110	24	954.318	955.758	1.44		By the	
110	24	956.038	957.419	1.381	Corner, hmm?		
110	24	959.621	960.418	0.797	There you go.		
110	24	964.936	967.412	2.476		Where's the ga- th- where's the lady?	
110	24	967.863	968.796	0.933	What lady?		
110	24	968.842	970.761	1.919		The lady we saw.	
110	24	969.706	972.044	2.338	Oh, mother's gonna tell her when we're finished.		
110	24	973.511	976.254	2.743		So what do we play after were s- finished?	
110	24	977.067	980.067	3.0	NAME		
110	24	980.107	982.918	2.811	Do you need to go potty? Is it just gas?		
110	24	982.944	986.025	3.081		It's just gassy! *noises*	
110	24	989.421	990.489	1.068		It smells like poo poo.	
110	24	990.563	992.846	2.283	NAME		
110	24	992.852	994.366	1.514		But it smells like it.	
110	24	995.433	996.892	1.459		Gassy poo poo.	
110	24	996.893	997.447	0.554	Mmm.		
110	24	998.251	999.656	1.405		Gas ###	
110	24	1000.29	1000.79	0.5		###	
110	24	1000.458	1002.472	2.014	Ooh I see another end piece over there.		
110	24	1002.478	1003.802	1.324		Which end piece?	
110	24	1003.775	1004.896	1.121	Right there.		
110	24	1005.572	1006.896	1.324	That's an end piece too.		
110	24	1008.201	1009.904	1.703		### it go right there.	
110	24	1009.943	1010.7	0.757		See?	
110	24	1010.606	1011.376	0.77	Mm-hmm.		
110	24	1015.604	1016.563	0.959	Mm-hmm.		
110	24	1034.078	1035.605	1.527	Is that an end piece?		
110	24	1042.169	1044.169	2.0	Mmm I think I know what piece goes there.		
110	24	1043.777	1045.128	1.351		I know it goes	
110	24	1049.272	1050.326	1.054	Mm-hmm.		
110	24	1050.713	1052.118	1.405	Mm-hmm.		
110	24	1053.589	1056.184	2.595		I need an orange.  *noises* Can you reach that for me?	
110	24	1056.845	1057.953	1.108		###	
110	24	1061.959	1063.067	1.108	Mm-hmm.		
110	24	1064.683	1066.075	1.392		Can you get that piece for me?	
110	24	1066.371	1067.119	0.748	Which one?		
110	24	1068.698	1069.69	0.992		*noises*	
110	24	1071.352	1072.676	1.324	Ooh, not quite.		
110	24	1073.659	1075.235	1.576	### somewhere.		
110	24	1075.217	1076.037	0.82		*noises*	
110	24	1076.98	1079.346	2.366	Aah, what's that?  What kind of piece is that?  Look at it.		
110	24	1079.35	1080.271	0.921		Dolphin.	
110	24	1080.27	1081.148	0.878	No, but look at the sides.		
110	24	1082.328	1083.133	0.805		One, two.	
110	24	1083.14	1083.788	0.648	Yeah.		
110	24	1085.992	1087.223	1.231	There it goes.		
110	24	1089.719	1090.719	1.0	Mm-hmm.		
110	24	1091.964	1093.597	1.633		Can you give me this one?	
110	24	1098.062	1099.234	1.172		Okay, put me on your lap.	
110	24	1102.296	1103.404	1.108		###	
110	24	1103.958	1104.807	0.849		Almost.	
110	24	1105.979	1106.986	1.007		There we go.	
110	24	1109.951	1111.67	1.719	What's the other, mm-hmm.		
110	24	1116.657	1118.153	1.496	Mmm.		
110	24	1118.599	1119.038	0.439		Mmm.	
110	24	1120.233	1120.694	0.461		Mmm.	
110	24	1126.987	1127.836	0.849	Mm-hmm.		
110	24	1130.336	1131.458	1.122		No.	
110	24	1139.521	1141.759	2.238		It's a sea dolphin.	
110	24	1143.114	1143.345	0.231		Oh.	
110	24	1143.751	1144.337	0.586		On that.	
110	24	1146.143	1147.74	1.597		Whoa look at that.	
110	24	1156.67	1157.777	1.107			24 piece ends
110	48	10.383	11.623	1.24			
110	48	11.883	14.383	2.5		Woah! That's really small pieces.	
111	48	16.173	17.043	0.87	You gonna dump it out?		48 piece starts
111	48	17.898	18.688	0.79		Woah.	
111	48	19.31	21.344	2.034		Something fell.	
111	48	23.56	26.438	2.878		*noises*	
111	48	25.121	26.665	1.544	Pick up the pieces.		
111	48	32.676	36.832	4.156		Remember, you have to do it as quick as I did with the timer.	
111	48	36.798	38.176	1.378	As quick as you did?		
111	48	38.331	38.953	0.622		Yeah.	
111	48	38.896	39.874	0.978	We got plenty of time.		
111	48	40.285	41.274	0.989		Very quick.	
111	48	41.434	42.39	0.956	Is it a race?		
111	48	45.201	50.167	4.966		Well we don't wanna race it, we just put it together.	
111	48	51.273	55.228	3.955		First corner and then side.	
111	48	55.594	56.694	1.1		Like this.	
111	48	56.588	57.666	1.078	First corner and then sides?		
111	48	57.96	58.549	0.589		Yeah.	
111	48	58.587	59.754	1.167	Is that how you do it with gran?		
111	48	62.77	63.536	0.766		Umm.	
111	48	69.597	70.386	0.789	What're you looking for?		
111	48	71.218	72.851	1.633	Oh, I think that's as flat as it is.		
111	48	74.856	75.778	0.922	You need help?		
111	48	77.649	78.516	0.867		Yep.	
111	48	78.459	79.059	0.6	You good?		
111	48	80.181	81.47	1.289	Ok. There's a corner.		
111	48	83.18	87.114	3.934		I think it goes here.	
111	48	88.747	90.391	1.644		Woah, that's loud.	
111	48	90.546	91.991	1.445	You hear the church bells?		
111	48	93.423	99.19	5.767		What's that bell, what what do the bells come from?	
111	48	98.971	100.526	1.555	There's a church across the street.		
111	48	107.37	108.67	1.3	Should I put the last corner here?		
111	48	122.219	123.575	1.356	Good job!		
111	48	133.141	134.385	1.244	Did that one not go right there?		
111	48	144.04	146.007	1.967	Maybe it doesn't go with any of the ones that we already have out.		
111	48	148.978	149.512	0.534	Try that one?		
111	48	154.134	154.911	0.777	Is that a good fit?		
111	48	155.477	155.966	0.489		Yeah.	
111	48	156.277	156.777	0.5	Yeah.		
111	48	157.182	158.382	1.2		They don't fit.	
111	48	159.971	161.737	1.766		They don't fit here.	
111	48	167.431	168.887	1.456		It fit right there.	
111	48	180.158	184.014	3.856		I hope my friend's playing with some interesting toy.	
111	48	184.141	186.73	2.589	I'm sure she's having fun. Are you having fun?		
111	48	187.035	187.724	0.689		Yeah.	
111	48	191.49	194.334	2.844	I don't think these, ooh, good job!		
111	48	196.667	198.889	2.222	I think the orange one there, that goes.		
111	48	200.36	201.315	0.955	Maybe not.		
111	48	202.214	203.248	1.034	Maybe not.		
111	48	210.488	212.799	2.311	I got the edges sorted out for you sweetie.		
111	48	219.487	220.932	1.445	Want more butterfly pieces?		
111	48	227.52	228.242	0.722	Can I do one?		
111	48	231.047	233.447	2.4		Here's a, I'll put it.	
111	48	233.969	235.913	1.944	Good job.		
111	48	236.641	239.763	3.122		Here's some more butterfly.	
111	48	239.391	240.068	0.677	Ok.		
111	48	251.328	252.528	1.2	Does it go over there?		
111	48	253.939	254.605	0.666		No.	
111	48	257.649	258.849	1.2		Fits right here.	
111	48	263.86	265.171	1.311	This is a butterfly piece too.		
111	48	280.881	282.058	1.177	You wanna do it?		
111	48	298.135	299.613	1.478	Do you need help on your chair?		
111	48	300.377	302.203	1.826		Yeah ###	
111	48	302.162	305.886	3.724	Sit all the way back and I'll scoot you in. There we go.		
111	48	307.066	312.139	5.073		Here's the middle of the butterfly.	
111	48	312.03	314.276	2.246	Oh, very good job.		
111	48	324.225	327.703	3.478		You can only see butterflies when you have binoculars.	
111	48	327.776	328.95	1.174	Oh ok.		
111	48	330.015	335.523	5.508		And if you scare them away they'll flutter and flutter away.	
111	48	335.392	335.958	0.566	Oh.		
111	48	335.661	339.922	4.261		If you scare them they will be scared.	
111	48	339.617	342.081	2.464	You've got a piece over there that I think goes up top.		
111	48	343.704	345.226	1.522	Good job.		
111	48	353.9	354.625	0.725		Mmm.	
111	48	354.204	355.016	0.812	What are these?		
111	48	357.204	360.726	3.522		### Oops this one got stuck.	
111	48	361.733	362.661	0.928	Does it go there?		
111	48	388.109	389.631	1.522	What other stuff do you see in the puzzle.		
111	48	396.006	397.383	1.377	What else do you see? What's that?		
111	48	398.23	399.781	1.551		A p- plant.	
111	48	399.991	401.643	1.652	A plant? What sittin' on the plant?		
111	48	402.266	403.469	1.203		A frog.	
111	48	403.327	404.342	1.015	A frog?		
111	48	415.057	417.521	2.464		Think this one must be a tiger.	
111	48	418.695	420.55	1.855	Oh, don't tigers have stripes?		
111	48	422.593	423.332	0.739		Well.	
111	48	425.151	428.006	2.855	What's like a tiger but has spots instead of stripes?		
111	48	428.897	430.52	1.623		Mmm, a leopard?	
111	48	430.607	431.926	1.319	Think that's a leopard?		
111	48	432.701	433.092	0.391		Yeah.	
111	48	437.157	438.795	1.638		It has green eyes.	
111	48	438.715	439.817	1.102	Oh.		
111	48	440.194	441.802	1.608		Has one nose.	
111	48	442.114	443.578	1.464	Yep, only one nose.		
111	48	445.194	446.078	0.884	Is that another eye?		
111	48	447.332	448.332	1.0		Thank you.	
111	48	448.296	449.586	1.29	Good job.		
111	48	453.805	455.79	1.985		Think this must be a crocodile.	
111	48	455.681	458.377	2.696	I see more spots. *gasp* A crocodile?		
111	48	458.841	459.725	0.884	Scary.		
111	48	460.022	461.747	1.725	No. You know what I think it is?		
111	48	462.884	464.725	1.841	I don't think it's a crocodile I think it's something else.		
111	48	465.115	466.405	1.29		An alligator?	
111	48	467.238	468.659	1.421	What is this?		
111	48	469.318	470.608	1.29		An alligator.	
111	48	470.847	472.079	1.232	Think it's a snake.		
111	48	472.878	474.757	1.879	Snake.		
111	48	475.128	476.749	1.621			48 piece done
111	24	516.712	518.728	2.016			24 piece start
111	24	517.569	519.831	2.262		Hey! I love this scene!	
111	24	519.799	521.356	1.557			experimenter out
111	24	522.48	524.054	1.574	Ok, we gonna dump it out?		
111	24	524.366	526.087	1.721		Mmm, where's the fish?	
111	24	527.341	530.292	2.951	I don't know if there are any fish. Oh, this is called a swordfish.		
111	24	530.729	533.401	2.672		A swordfish? What's a swordfish?	
111	24	533.36	535.754	2.394	It's nose is as big as a sword. *noises*		
111	24	537.278	538.032	0.754	*noises*		
111	24	537.885	538.754	0.869		Mmm.	
111	24	547.532	550.369	2.837		Remember, that camera will watch us.	
111	24	550.426	551.163	0.737	Ok.		
111	24	561.719	565.08	3.361	You got three puzzle pieces in place before I even took all the pieces apart.		
111	24	567.924	568.858	0.934	Found a corner.		
111	24	570.801	571.49	0.689	Corner.		
111	24	572.375	572.949	0.574		Thanks.	
111	24	573.236	573.99	0.754	Corner.		
111	24	574.119	574.775	0.656		Corner.	
111	24	586.234	586.906	0.672	Corner.		
111	24	589.751	592.095	2.344		I think I know what this is, it's a shark.	
111	24	591.989	593.038	1.049	It's a shark?		
111	24	593.153	594.202	1.049		Might be.	
111	24	594.071	595.645	1.574	Mmm, it might be.		
111	24	596.006	597.875	1.869	*gasp* Think that looks like a shark fin.		
111	24	612.546	614.874	2.328		Here's some swordfish.	
111	24	616.071	617.169	1.098	Can I put some in?		
111	24	619.407	620.768	1.361		I'll put some shark.	
111	24	634.431	637.317	2.886	Ok! We almost have the whole edge done.		
111	24	640.71	642.186	1.476	Almost the whole border done.		
111	24	645.612	646.317	0.705	What's that.		
111	24	646.604	648.161	1.557		A jellyfish.	
111	24	648.579	649.792	1.213	Jellyfish, huh?		
111	24	649.021	654.825	5.804		I got a, I got puzzle this, like this without a swordfish.	
111	24	654.891	655.776	0.885	Yeah.		
111	24	655.53	657.842	2.312		It has a starfish.	
111	24	667.178	668.719	1.541	Can I put this piece up top?		
111	24	668.489	669.375	0.886		Oh, sure.	
111	24	671.293	674.195	2.902		I got the borders done!	
111	24	674.039	675.072	1.033	What color is that?		
111	24	675.211	676.277	1.066		Purple.	
111	24	676.974	678.22	1.246		Got the border done!	
111	24	678.319	679.286	0.967	Yay!		
111	24	680.015	683.934	3.919		### Oh.	
111	24	684.286	685.024	0.738		I got this one.	
111	24	685.508	686.491	0.983		That one goes	
111	24	688.639	689.409	0.77		Woah!	
111	24	689.45	691.515	2.065		Right there *noises*	
111	24	691.056	692.089	1.033	What does that look like?		
111	24	692.523	699.179	6.656		Woah! We got the shark done and the aah the puzzle at the same time.	
111	24	699.029	700.39	1.361	Oh, good job!		
111	24	704.103	706.021	1.918	You did this one super fast.		
111	24	711.325	712.882	1.557			24 piece done.
111	24	712.185	713.546	1.361	What's that?		
111	24	713.767	714.833	1.066		A seahorse.	
111	24	714.579	715.513	0.934	What's that?		
111	24	715.604	718.702	3.098		Umm, a dolphin?	
111	24	718.678	720.678	2.0	I think it might be a whale 'cause it's really big.		
111	24	721.055	721.613	0.558		Whale.	
111	24	721.859	722.777	0.918	What's that?		
111	24	723.204	724.269	1.065		A crab.	
111	24	724.31	725.064	0.754	And that?		
111	24	726.228	727.605	1.377		A sea plant.	
111	24	728.113	728.982	0.869	Ok.		
111	24	729.006	729.924	0.918	And that?		
111	24	729.744	731.252	1.508		A starfish.	
111	24	731.023	731.793	0.77	And that?		
111	24	732.294	734.31	2.016		A octopus.	
111	24	734.166	735.018	0.852	And this?		
111	24	735.297	736.232	0.935		A shark.	
111	24	736.076	737.043	0.967	And this?		
111	24	737.133	738.707	1.574		A swordfish.	
111	24	738.33	739.33	1.0	And this?		
111	24	739.125	740.388	1.263		A jellyfish.	
111	24	740.215	742.724	2.509	Great job! What, what about these tiny little fish in the back?		
111	24	744.682	745.453	0.771	What're those?		
111	24	746.608	748.608	2.0		Umm, fishy fishies.	
111	24	6.15	7.06	0.91			
111	24	6.92	8.17	1.25	Alright.		
112	24	7.68	8.68	1.0		It's the ocean.	24 piece start
112	24	9.13	10.23	1.1	Mm-hmm.		
112	24	12.99	14.7	1.71	Shall we get all the pieces out?		
112	24	14.43	15.338	0.908		Yeah.	
112	24	17.468	18.93	1.462	How do you wanna do it?		
112	24	40.658	43.381	2.723		### the ocean puzzle.	
112	24	43.649	45.034	1.385	Mm-hmm.		
112	24	51.954	52.908	0.954	Ok.		
112	24	54.492	55.908	1.416	Well now what do we do?		
112	24	57.061	58.677	1.616		Put them back in!	
112	24	58.502	59.871	1.369	Oh, how do we do that?		
112	24	62.262	64.0	1.738		I want you to help me.	
112	24	64.654	66.961	2.307	I will. What would you like me to do?		
112	24	68.422	72.114	3.692		But I wanna do it how- however.	
112	24	85.684	91.284	5.6		*noises*	
112	24	90.653	91.468	0.815	Mmm.		
112	24	93.853	96.176	2.323		So this is part of the shark.	
112	24	98.691	100.429	1.738		This is part of a shark.	
112	24	100.975	101.837	0.862	Yeah?		
112	24	103.313	106.083	2.77	What do you think this one, what about that one?		
112	24	106.575	108.313	1.738		That's a jellyfish.	
112	24	108.059	108.813	0.754	Mm-hmm.		
112	24	111.959	114.774	2.815		Gimme that piece! That piece goes with this piece.	
