_ID	PUZZLE	BEGIN	END	DURATION	PARENT	CHILD	NOTE
64	48	143.608	144.108	0.5		###	
64	48	145.564	147.902	2.338	Does that go there?  No, that doesn't fit.		
64	48	150.374	153.367	2.993		You get the lions eye *laughing*	
64	48	154.686	155.811	1.125	That goes here.		
64	48	157.073	159.301	2.228		Hey, I'll pick.	
64	48	159.635	160.915	1.28	The lion goes on the bottom.		
64	48	166.039	166.943	0.904		Flowers	
64	48	167.226	168.292	1.066	You see flowers?		
64	48	168.626	171.693	3.067		Here!  Pretty glady flowers.	
64	48	171.909	172.887	0.978	This piece goes-		
64	48	172.633	174.692	2.059		Hey!  I wanted to be better.	
64	48	177.043	179.558	2.515		I am better because I found these, ha!	
64	48	180.631	181.41	0.779	What did you find?		
64	48	182.814	184.108	1.294		*noises*	
64	48	183.696	184.917	1.221	Okay, well, put them together.		
64	48	188.138	190.337	2.199		###	
64	48	189.979	191.523	1.544	Yeah, that goes there.  You are right.		
64	48	192.942	194.089	1.147	Turn it the other way.		
64	48	199.632	200.456	0.824	It doesn't fit.		
64	48	202.683	203.551	0.868	It fits over here.		
64	48	215.543	217.109	1.566		I found part of the ###	
64	48	222.362	223.296	0.934		Mama *noises*	
64	48	224.101	226.329	2.228	Come on, put the pieces together.  Come on.		
64	48	227.318	228.884	1.566	Stay focused and put the pieces together.		
64	48	230.448	232.293	1.845	Find some more ends.  We have a lot to do.		
64	48	232.281	233.12	0.839		I gotta eat.	
64	48	237.729	239.368	1.639	Come on, we have a lot to go.		
64	48	240.742	245.051	4.309	We have to hurry home- ### fix the puzzle so it can look pretty again.		
64	48	245.999	248.411	2.412	We have ### puzzle ### look pretty again.		
64	48	248.558	249.168	0.61	Great.		
64	48	249.884	251.472	1.588	Does it go in?  *noises*		
64	48	251.251	251.663	0.412		*noises*	
64	48	251.699	253.898	2.199	Wait.  ###  if it doesn't fit.		
64	48	255.999	258.388	2.389		I'm not ### *noises*	
64	48	259.281	260.391	1.11		###	
64	48	261.191	264.992	3.801		Five- six- seven- nine- ###	
64	48	266.0	267.205	1.205		*noises*	
64	48	272.373	273.645	1.272		Mommy, it fits!	
64	48	274.45	276.001	1.551	Okay, if it fits, put it in place.		
64	48	276.511	278.489	1.978	'Cause we tryin' to get it together, girl.		
64	48	279.294	280.286	0.992		###	
64	48	280.532	282.393	1.861	You a big girl. *laughing*  Getting it!  		
64	48	282.947	283.396	0.449		Yeah!	
64	48	283.678	284.59	0.912	Yes!		
64	48	284.906	285.487	0.581		Yeah!	
64	48	285.507	289.896	4.389	Hurry up mommy or I'm fixing the puzzle. No snatching, no snatching, no snatching, please.		
64	48	290.8	294.425	3.625	Come on.  Le'ts get a piece and put it together.  We're working it out to complete the puzzle.		
64	48	295.457	296.597	1.14	Can you help me do that?		
64	48	296.563	296.983	0.42		Yep.	
64	48	298.655	299.876	1.221		###	
64	48	300.672	301.907	1.235	I think this one goes right here, right		
64	48	304.811	305.318	0.507	Yep.		
64	48	306.146	310.573	4.427	Okay, find- you find some pieces to help me put it together.  We have put it together to get home.		
64	48	310.116	311.329	1.213		I'm waiting for you.	
64	48	311.714	313.575	1.861	I'm waiting on ###.  Does it fit good?		
64	48	313.364	316.063	2.699		Huh hey, try right here.  Try.	
64	48	316.22	317.029	0.809	It doesn't fit.		
64	48	317.616	318.462	0.846	It doesn't match.		
64	48	319.186	320.208	1.022	Let's try this.		
64	48	325.916	327.703	1.787	Let's take this one out.  Let's see.		
64	48	328.463	329.345	0.882	That one's better.		
64	48	333.528	334.528	1.0	That one's better, NAME.		
64	48	335.52	337.675	2.155	That makes better a sen- or sense.		
64	48	341.236	342.243	1.007	Come on!  You have to help.		
64	48	342.158	343.989	1.831		Okay! I'm  ###	
64	48	344.102	348.904	4.802	Okay, look at mommy.  You have too many in your hand.  Lay them down so we can see what you have in your hand, honey.		
64	48	350.58	352.278	1.698	What you working with over there? *noises*		
64	48	352.01	354.539	2.529		I'm working with the butterfly, like you.	
64	48	354.95	356.546	1.596	You working with the butterfly?		
64	48	357.852	360.55	2.698	That's the right piece.  Turn it upside down.  Turn it.  There you go.		
64	48	362.079	364.212	2.133	Alright, see?  What I tell ya?		
64	48	364.167	366.094	1.927		*laughing* Trick ya!	
64	48	365.1	367.88	2.78	It's coming together.		
64	48	371.997	375.056	3.059		I got three pieces.  One- two- three- four.	
64	48	373.482	375.43	1.948	Come on.  Let's finish the cat at least, okay?		
64	48	376.14	378.544	2.404	We need to find the bottom pieces for the- uhh- leopard.		
64	48	379.224	381.364	2.14	That doesn't go there.  You have to have a smooth edge.		
64	48	383.191	384.161	0.97	Aah.		
64	48	383.97	385.389	1.419		Not a spikey edge.	
64	48	387.764	389.11	1.346	What you have in your hand, babe?		
64	48	390.403	393.183	2.78	Okay, let's move onto something else, since we can't find that.		
64	48	393.227	394.454	1.227	Let's try something different.		
64	48	396.987	397.972	0.985	Put this piece here.		
64	48	398.707	401.332	2.625		Ooh work that- work that one, too.	
64	48	401.514	406.183	4.669	Come on.  That's working.  That's put them together.  We just put them together.  Keep them formed.		
64	48	407.22	408.72	1.5	Ooh, this another piece.		
64	48	409.132	410.999	1.867	That one might fit here.  Try that piece.		
64	48	414.639	418.595	3.956	Girl, have five!  Have five!  *noises*		
64	48	418.683	419.102	0.419		*noises*	
64	48	418.742	421.911	3.169	We did it- we did it- we did it- we did it.		
64	48	420.274	423.204	2.93		Though we playing here- in here by ourselves.	
64	48	423.566	426.551	2.985	That's okay.  They wanna see what- what we do with the puzzle.		
64	48	427.344	427.94	0.596	Come on.		
64	48	430.153	432.19	2.037		If my ### stays in place.	
64	48	434.793	436.278	1.485		Mommy, try right here.	
64	48	437.156	438.884	1.728	There's something missing right there, though.		
64	48	437.16	437.741	0.581		Try-	
64	48	439.034	439.623	0.589	Let's see.		
64	48	440.445	442.364	1.919	Slapping them together on tape.		
64	48	443.132	446.61	3.478	Putting them back together ###.  Just calm- keep going.  You go-		
64	48	444.062	444.79	0.728		Mommy.	
64	48	446.007	447.904	1.897		But you need to put it in here.	
64	48	447.683	450.381	2.698	I need to find out what's missing.  There's something missing here, baby.		
64	48	451.076	452.451	1.375	I can't find what's missing.		
64	48	453.58	454.536	0.956	I think that still-		
64	48	455.764	456.308	0.544	Let's see.		
64	48	457.859	458.58	0.721		Try it over there.	
64	48	459.123	460.307	1.184	The piece goes there.		
64	48	461.516	463.575	2.059	Wait a minute.  I see where it goes.		
64	48	466.653	467.815	1.162	Maybe it goes this way.		
64	48	467.748	468.373	0.625		*noises*	
64	48	468.494	469.185	0.691	There we go.		
64	48	471.934	472.236	0.302	'Kay		
64	48	472.32	474.291	1.971		I- I love getting flowers.	
64	48	475.58	479.462	3.882	Well, there's some other things over here.  Here, see where that goes.  Can you figure that one out?		
64	48	480.072	480.513	0.441		Hmm?	
64	48	482.284	484.086	1.802	Doesn't fit that way.  Try it another way.		
64	48	485.766	486.648	0.882		Aah	
64	48	488.029	489.639	1.61		*noises*	
64	48	490.062	492.466	2.404		Ooh, you got the in- eye.	
64	48	494.889	495.911	1.022		And let's go here.	
64	48	496.936	498.311	1.375		Alright- alright- alright.	
64	48	501.035	502.021	0.986		Nope, don't fit.	
64	48	502.984	505.006	2.022	*noises*		
64	48	505.205	508.213	3.008	You see the alligator?  We're missing the alligator's body.		
64	48	508.834	509.9	1.066		I don't see the alligator.	
64	48	509.881	512.676	2.795	I think it's right here.  This his body.  You see his head?		
64	48	514.227	516.447	2.22		Aah.  Mom, I don't like alligators.	
64	48	519.175	521.491	2.316		Mom, alligators are so ###	
64	48	522.631	524.918	2.287		Butterflies and flowers are my favorite.	
64	48	525.288	525.987	0.699	Yeah.		
64	48	526.056	526.504	0.448		Mmm.	
64	48	527.352	531.639	4.287		I like- I like dandelions without people.	
64	48	531.719	533.602	1.883	Come on, you talking.  We need to be working.		
64	48	533.417	535.321	1.904		Alright, I'm trying ###	
64	48	537.676	541.073	3.397		I guess ###.  *Noises* 	
64	48	542.029	544.433	2.404		Mommy, I don't get part of ta- alligator.	
64	48	546.734	547.514	0.78	I found two.		
64	48	548.109	550.506	2.397	Come on.  We can find something else to fill over here.		
64	48	550.836	552.836	2.0		Mommy, do you like alligators?	
64	48	552.865	553.409	0.544	Yeah.		
64	48	554.188	556.504	2.316	You know nothing else gonna fit here, right? ###		
64	48	556.147	558.044	1.897		Wha- wha- why are you doing the alligator piece?	
64	48	558.139	560.006	1.867	### that piece.		
64	48	560.623	562.145	1.522		I meant this piece.	
64	48	562.869	564.215	1.346	That's the next piece, see?		
64	48	564.659	566.578	1.919		But look, we built the butterfly.	
64	48	566.449	568.059	1.61	Okay, we need to finish the other part.		
64	48	568.889	571.646	2.757	We are doing such a good job, but we are not done yet!		
64	48	572.977	575.962	2.985	We have not completed the puzzle.		
64	48	578.242	581.5	3.258	*noises* Do you have the umm the eye?		
64	48	580.341	580.79	0.449		What?	
64	48	582.359	582.734	0.375		###	
64	48	585.362	585.913	0.551		What?	
64	48	587.475	588.688	1.213		Oh, of course I do. Here.	
64	48	590.272	591.515	1.243	Mmkay try to put it in.		
64	48	593.433	595.271	1.838	Is it ###- girl, have five.		
64	48	597.072	598.308	1.236		Ooh mommy, look.	
64	48	598.256	601.521	3.265	Come on, we gotta keep going so we can finish up.  You did it right.		
64	48	599.858	600.549	0.691		Look!	
64	48	601.573	604.823	3.25		But mommy, look!  The eye's not supposed-	
64	48	604.793	606.154	1.361	Oh well, it's upside down.		
64	48	608.083	609.112	1.029	Or it doesn't fit then.		
64	48	610.582	611.266	0.684		Here, wait.	
64	48	611.453	614.24	2.787	Wait, maybe we had this upside down.   Wait, let's turn this.		
64	48	615.668	618.999	3.331	Ooh, that might be the problem.  Okay, now put it in.		
64	48	621.344	623.175	1.831	Which way did you have it?  This way.		
64	48	624.477	625.264	0.787	This way.		
64	48	626.039	628.105	2.066	### in?  Aah, it's not working.		
64	48	629.257	630.036	0.779		*noises*	
64	48	630.955	633.984	3.029	That brown go here somewhere.  Just hold onto that one.		
64	48	639.079	639.99	0.911		It can wait.	
64	48	641.173	642.1	0.927	That goes there.		
64	48	643.82	645.356	1.536		Ooh mommy, I see a doll.	
64	48	645.58	646.735	1.155	Let me see this right here.		
64	48	651.892	652.818	0.926		That's a F.	
64	48	654.487	655.862	1.375		That's not it.	
64	48	655.997	658.858	2.861	Let me see this piece.  Come on, you have to help me.		
64	48	658.934	659.537	0.603		Okay!	
64	48	661.338	662.742	1.404		I'm *noises* helping.	
64	48	664.4	665.15	0.75		I'm helping.	
64	48	666.183	668.808	2.625		Why you help me?	
64	48	671.074	673.118	2.044	'Cause I can't fit it.  Let's see over here.		
64	48	673.699	675.375	1.676	Let me see.  Let me look at it again.		
64	48	678.487	682.789	4.302	Heads on the bottom.  The birds on the side.  The birds go over this side right here.		
64	48	683.55	684.705	1.155	And we have to find the bird.		
64	48	685.186	686.311	1.125		Where's the birdie?	
64	48	686.13	687.534	1.404	Oh, this is probably missing.		
64	48	687.677	688.192	0.515		Who?	
64	48	688.11	689.095	0.985	###		
64	48	689.565	691.359	1.794		*noises*	
64	48	692.705	697.058	4.353	This is probably the bird's feet.  We need a bottom piece here then we'll be finished with this piece.		
64	48	700.064	701.079	1.015		Mom, we still need-	
64	48	700.902	703.806	2.904	Yep.  Come on.  What's in your hand?  Let mommy see what's in your hand.		
64	48	704.692	705.626	0.934	You have a mushroom.		
64	48	708.284	708.718	0.434		a mush-	
64	48	708.618	709.368	0.75	I think this is it.		
64	48	712.345	714.882	2.537		Mommy, look.  I figured out where my flowers at.	
64	48	717.146	718.382	1.236		Look at my flowers-	
64	48	718.112	719.744	1.632	Ooh, you got the flower?  They go up top.		
64	48	722.014	724.154	2.14	I think they go up top.  Get them together.		
64	48	724.716	725.826	1.11		I think I need to look at it.	
64	48	726.175	727.065	0.89	Can you see it?		
64	48	728.693	729.414	0.721	It's right here.		
64	48	737.185	739.258	2.073		Can we look at the- we almost done.	
64	48	739.664	739.95	0.286		*noises*	
64	48	739.727	742.852	3.125	Yeah, but we gotta finish up.  We're not done quite yet.		
64	48	744.49	747.895	3.405	We're trying to figure the last few pieces out.		
64	48	748.513	752.072	3.559		Mommy, I'ma do my flowers on the table.	
64	48	754.212	755.933	1.721	Ooh you are? Okay, that's fine.		
64	48	760.447	761.72	1.273		Mom, I still got my flowers.	
64	48	761.877	762.369	0.492	Okay.		
64	48	763.8	765.587	1.787	We still need to figure out what's what.		
64	48	766.308	769.676	3.368	###  there's little pieces left to fit right here.		
64	48	770.293	771.08	0.787	Okay.		
64	48	772.249	773.925	1.676	Let's do this.  This one right here.		
64	48	776.513	780.477	3.964		### that's the tiger face. Mom, we got hurry up!	
64	48	780.741	782.821	2.08	I'm trying, babe.  Go right there.		
64	48	784.009	784.832	0.823	You have to help me.		
64	48	785.905	787.67	1.765	Don't give up.  You gotta help mommy.  Come on.		
64	48	788.088	790.147	2.059		Alright, I'm not giving up.	
64	48	792.602	793.683	1.081	Come on.  We almost done.		
64	48	794.406	796.083	1.677	You doing the flower.  You work on the flower.		
64	48	797.045	797.957	0.912	Come on.  You can do it.		
64	48	799.287	800.78	1.493		Go NAME, go. Go NAME, go.	
64	48	800.249	804.065	3.816	Go bre go, go bre go, go bre go, go, go, go bre go		
64	48	813.208	814.017	0.809		Yes!	
64	48	814.683	815.632	0.949	You finish that one?		
64	48	815.693	816.201	0.508		Yes!	
64	48	816.697	817.454	0.757	'Kay.		
64	48	819.528	821.852	2.324		So, we gonna put it at the top there.	
64	48	822.308	825.338	3.03	Ooh, you ready for the flower ###		
64	48	828.756	829.3	0.544		It's the-	
64	48	828.837	830.123	1.286	I think that go like this.		
64	48	831.612	832.075	0.463	Yep.		
64	48	833.144	835.159	2.015	Almost done.  All the way over there like that.		
64	48	836.136	836.908	0.772	Where your next piece?		
64	48	839.499	842.462	2.963	See, this piece here is still-		
64	48	842.48	843.016	0.536		It be-	
64	48	844.27	845.152	0.882		It's all one piece.	
64	48	847.872	848.769	0.897	Oh, right there?		
64	48	850.896	853.227	2.331	It will fit together.  Oh yeah.  Oh, all right.		
64	48	854.737	855.399	0.662	Let's see that.		
64	48	861.229	862.075	0.846		Ooh, I know how to do it.	
64	48	862.556	863.997	1.441	Push it in there. Yeah, it fits right there.		
64	48	864.724	867.004	2.28	You got it.  You did it!  You got it.		
64	48	867.668	872.727	5.059	High five, high five, high five!  She did it, she did it, she did it, she did it.		
64	48	872.498	874.1	1.602		###	
64	48	874.659	875.527	0.868	Right there.		
64	48	877.47	880.058	2.588		Right- ###	
64	48	882.205	884.786	2.581		Go first.  Go first!  You go first.	
64	48	884.406	886.142	1.736	We gotta find where these go.		
64	48	886.215	887.171	0.956		Oh, that one go right here	
64	48	889.36	895.477	6.117		Go mom go, go mommy go, go mommy go, go mommy go, go mommy go, go mommy go	
64	48	893.888	894.962	1.074	Where the bird face?		
64	48	896.425	896.939	0.514		Right here.	
64	48	896.924	898.785	1.861	What do you know.  Then I can put the other one on.		
64	48	899.779	900.294	0.515			15 minutes
64	24	1028.06	1028.861	0.801			Begin 24 piece
64	24	1028.71	1029.629	0.919	Bigger pieces.		
64	24	1030.903	1033.052	2.149		*noises*	
64	24	1033.058	1034.234	1.176	Alrighty, you ready?		
64	24	1034.359	1035.013	0.654		Yeah.	
64	24	1034.597	1036.178	1.581			Experimenter out
64	24	1034.943	1036.208	1.265	Turn it over.  Take them out.		
64	24	1036.468	1037.953	1.485		I'm going to do this one.	
64	24	1038.305	1040.239	1.934	Okay.  Turn them over.  Take them out.  Let's get started,		
64	24	1040.845	1042.941	2.096		Do we dump them out?	
64	24	1043.047	1045.907	2.86	I don't care as long as you don't make a mess.  *laughing*		
64	24	1046.102	1046.521	0.419		Yeah!	
64	24	1048.193	1049.906	1.713		That's what I did. Ha!	
64	24	1050.497	1052.005	1.508	Be ### as some people feel.		
64	24	1051.368	1052.214	0.846		Sorry mommy!	
64	24	1052.489	1053.239	0.75	Mm-hmm.		
64	24	1053.989	1055.209	1.22	Hey mommy, let's get it going.		
64	24	1055.827	1058.562	2.735	You have to find the pieces of the one you said you were gonna to put together.		
64	24	1057.767	1059.9	2.133		I think aah two fell.	
64	24	1060.877	1061.619	0.742		That's okay.	
64	24	1063.38	1064.807	1.427		I ### too.	
64	24	1064.916	1065.549	0.633	That's fine.		
64	24	1065.798	1067.827	2.029	Which one are you working on?  Jelly fish?		
64	24	1068.488	1068.804	0.316		Yeah	
64	24	1069.065	1071.087	2.022	Okay.  We find all the pink pieces.		
64	24	1071.436	1073.745	2.309	I'll pass you the pink pieces and you try and figure out where they go.		
64	24	1074.09	1076.369	2.279		*noises*	
64	24	1077.05	1081.874	4.824		The first one goes right here.	
64	24	1082.382	1082.963	0.581		No.	
64	24	1084.414	1085.061	0.647		Yep.	
64	24	1086.266	1088.582	2.316		The first one go right here like that.	
64	24	1090.94	1095.844	4.904		Then the other one goes right here.	
64	24	1097.624	1098.823	1.199		Why won't it fit?	
64	24	1100.679	1101.259	0.58	Let me see.		
64	24	1102.248	1103.873	1.625	Turn it- let go.  That's fitting.		
64	24	1105.096	1106.413	1.317	That where the thing- where it belongs.		
64	24	1107.268	1109.445	2.177		Where- and then this piece-	
64	24	1108.488	1110.415	1.927	No, that should be in the bottom pieces.		
64	24	1112.01	1113.517	1.507		why you done push my arm?	
64	24	1114.52	1116.108	1.588	If I pushed your arm, it was an accident.		
64	24	1117.475	1118.159	0.684	Relax.		
64	24	1118.508	1121.545	3.037		If I pushed your arm and it was an accident-	
64	24	1120.041	1123.475	3.434	Relax, relax.  And focus- let's focus on the puzzle, please.		
64	24	1123.808	1125.823	2.015		Mom, that's the part of the water.	
64	24	1126.344	1127.543	1.199	Focus on the puzzle.		
64	24	1129.082	1130.59	1.508		I ### part of the water.	
64	24	1132.396	1133.661	1.265		All right.	
64	24	1136.903	1138.138	1.235		My piece go here.	
64	24	1138.946	1139.689	0.743		It fits.	
64	24	1148.081	1150.155	2.074		Mom, my piece go right here.	
64	24	1151.948	1156.183	4.235		Wha- where- can you hand me one of my pinks and my yellows?	
64	24	1156.05	1156.66	0.61	I'll do it.		
64	24	1158.053	1158.627	0.574	This?		
64	24	1158.619	1159.126	0.507		Mm-hmm	
64	24	1162.073	1165.022	2.949		We don't know what this is.  What is this?	
64	24	1166.183	1168.698	2.515	It look like part of the octopus.  That probably goes right in here.		
64	24	1169.425	1171.131	1.706	See how it fits in that- turn it around.		
64	24	1171.727	1174.941	3.214	Huh-uh, match your colors up.  See how you have purple there.  Turn.		
64	24	1175.749	1176.58	0.831		Purple and purple. 	
64	24	1176.605	1177.634	1.029	Right.  There you go.		
64	24	1178.67	1179.369	0.699		###	
64	24	1179.092	1179.504	0.412	'Kay		
64	24	1181.334	1182.239	0.905		Purple and purple	
64	24	1183.646	1184.999	1.353	No, this one fits.		
64	24	1187.021	1189.278	2.257	Them probably fits next to it some kind way		
64	24	1189.774	1190.715	0.941	Up this way.		
64	24	1191.795	1193.391	1.596	Now, lock it in.  Good job.		
64	24	1194.262	1194.953	0.691	Keep going.		
64	24	1195.393	1196.533	1.14	Now this goes here.		
64	24	1195.416	1197.893	2.477		This is-  mom, this is octopus, too.	
64	24	1197.867	1201.69	3.823	That's octopus.  Now you go put that in there.  This piece.		
64	24	1202.87	1203.87	1.0	Snap it in place.		
64	24	1207.551	1208.83	1.279		What is this?	
64	24	1226.24	1229.071	2.831		"Mom, the shark says ""I want to eat you!"""	
64	24	1229.794	1231.214	1.42		Ha!  *laughing*	
64	24	1231.717	1233.43	1.713		Mom, you don't like sharks do you?	
64	24	1234.065	1236.94	2.875	Not particularly because I don't want to be eaten.		
64	24	1237.594	1241.683	4.089		Me either. I don't like sharks, but I do like pretend sharks.	
64	24	1243.705	1245.161	1.456		### mom, do you like-	
64	24	1244.683	1248.735	4.052	Come on, let's finish up.  You're talking too much now.  Come on.  Let's keep working.		
64	24	1249.852	1251.999	2.147		My thing looks already done.	
64	24	1252.057	1254.851	2.794	Let's keep finding the pieces and sticking where you think they need to go.		
64	24	1253.814	1255.233	1.419		Let's look at the bottom.	
64	24	1255.251	1256.273	1.022	You need to check it out?		
64	24	1256.475	1256.923	0.448		Yeah.	
64	24	1258.529	1262.154	3.625		It says you need to do whatever you need to do.	
64	24	1262.161	1266.69	4.529	Mmkay.  Are you ready to begin? So let's do whatever we need to do to get it done.		
64	24	1270.263	1271.123	0.86		###	
64	24	1271.582	1272.303	0.721	Come on.		
64	24	1272.751	1273.478	0.727		This is like-	
64	24	1273.477	1280.291	6.814	You talking- I see where your piece goes.   Look at the board.  You can see where your - right where your piece goes.  I see a whole lot of orange ### in.  There you go.		
64	24	1280.97	1281.808	0.838	Turn it around.		
64	24	1283.476	1286.785	3.309	Turn it.  You see the blue pieces go this way.  Turn it.		
64	24	1288.291	1289.196	0.905	There you go.		
64	24	1289.941	1290.831	0.89	Good job.		
64	24	1291.555	1292.445	0.89	Keep going.		
64	24	1294.926	1296.808	1.882		I got part of this shark.	
64	24	1299.778	1301.124	1.346		But I still don't like sharks.	
64	24	1301.59	1302.715	1.125	Mmkay, keep moving.		
64	24	1303.683	1304.448	0.765		### like this	
64	24	1305.271	1307.256	1.985		Mom, this looks like the ocean.	
64	24	1309.928	1311.826	1.898		Mom, what's this?  Nevermind.	
64	24	1312.691	1315.271	2.58	Let's see you put it together.  Come on.  Finish up.		
64	24	1315.959	1317.275	1.316		Hey I ###	
64	24	1316.786	1317.462	0.676	Finish it up.		
64	24	1318.852	1320.778	1.926		I need- I was looking for this.	
64	24	1320.697	1322.271	1.574	Mmkay you have three pieces to go.		
64	24	1323.307	1325.101	1.794	You gonna take it to the end and finish it up?		
64	24	1325.461	1328.167	2.706	Turn it around.  That's right.  It going down at the bottom.		
64	24	1328.578	1329.623	1.045	Put it at the bottom *noises*		
64	24	1330.203	1330.953	0.75	Over here.		
64	24	1333.139	1335.507	2.368	Good job!  Two to go!		
64	24	1338.477	1342.881	4.404	Will NAME put the pieces together?  I know she will!		
64	24	1344.205	1347.801	3.596	Go NAME, go go go NAME.  That's my big girl.		
64	24	1348.562	1349.642	1.08	One to go.		
64	24	1350.639	1351.698	1.059			End 24 piece 
65	24	0.0	0.95	0.95			24 piece start
65	24	1.02	3.27	2.25	Alright, wanna help break up all the pieces?		
65	24	4.65	6.09	1.44	I'll turn them over for you.		
65	24	5.77	7.14	1.37			Experimenter exits
65	24	6.13	6.86	0.73		You help me!	
65	24	6.9	7.66	0.76	I am helping you.		
65	24	7.72	9.96	2.24		I'm pretending i'm the lady.	
65	24	9.98	11.93	1.95	Oh are you? *laughing* Okay.		
65	24	12.005	14.145	2.14	But then you have to put the puzzle together, right?		
65	24	16.025	19.045	3.02	Okay, mommy will flip all the pieces over for you.		
65	24	17.835	22.055	4.22		Nope.  You can grab the puzzle and I will tell you where it goes.	
65	24	22.095	24.895	2.8	Oh, is that what you want to do? But how about you do it?		
65	24	24.915	25.405	0.49		No	
65	24	27.03	28.11	1.08		How about you do it.	
65	24	28.69	29.23	0.54	Why?		
65	24	29.64	33.46	3.82		Because, how about you do this one first!	
65	24	33.48	34.45	0.97	I don't know where that one goes.		
65	24	34.485	36.045	1.56	You want to show me where that one goes?		
65	24	36.085	37.395	1.31		Mm-hmm.  It goes right here!	
65	24	37.42	38.17	0.75	Right where?		
65	24	39.025	40.035	1.01	Right there?		
65	24	40.08	40.76	0.68	Like that?		
65	24	40.76	43.03	2.27		Umm, how about you do that piece next.	
65	24	43.03	44.3	1.27	Where does that piece go?	Goes, right h-	
65	24	45.735	47.065	1.33	No, I don't think that goes there.		
65	24	47.08	47.94	0.86		Oh no	
65	24	48.52	50.11	1.59	Why don't we get the corners together.		
65	24	50.615	51.625	1.01	Mommy likes to do the corners first.		
65	24	52.49	54.06	1.57	So is that what mommy should do?		
65	24	54.205	54.695	0.49		Yeah!	
65	24	54.77	56.33	1.56	Fill out the corners	See, look at!	
65	24	56.49	58.16	1.67	Oh that fits right there.  And then that goes there.		
65	24	58.225	58.785	0.56		Yeah.	
65	24	58.905	60.135	1.23	I think that goes right in there.		
65	24	60.19	60.86	0.67		Yeah.	
65	24	60.875	62.165	1.29	Look at that.	Oop, sorry mommy.	
65	24	62.55	64.04	1.49	Oh that's okay honey.		
65	24	64.03	64.5	0.47		Mm-hmm	
65	24	64.495	66.885	2.39	You didn't hurt me or anything.		
65	24	66.955	68.275	1.32	Umm, that one goes up there.  Okay.		
65	24	68.305	69.065	0.76		Mommy	
65	24	69.075	69.965	0.89	What?		
65	24	70.01	71.3	1.29	You need to focus.		
65	24	71.325	72.785	1.46		What's that table?	
65	24	72.825	74.915	2.09	I dunno.  Focus though.		
65	24	74.91	78.01	3.1		Okay.  Can we j-do puzzles on that table?	
65	24	78.01	79.65	1.64	No, we're going to do puzzles over here right now.		
65	24	80.03	81.44	1.41	Where does this one go?		
65	24	84.015	85.095	1.08	Mmm no, it goes up here.		
65	24	85.485	85.965	0.48	Okay.	*noises*	
65	24	86.085	88.165	2.08	Okay, now mommy did that.		
65	24	88.975	91.225	2.25	Cover your mouth when you cough.		
65	24	92.94	94.09	1.15	Alright, let's see.		
65	24	94.175	94.775	0.6		Crab.	
65	24	94.795	96.085	1.29	You wanna do a crab now?		
65	24	96.8	98.08	1.28	Where's the crab go?		
65	24	98.13	99.53	1.4		Umm it goes right here.	
65	24	99.48	101.27	1.79	Alright, I think this is the other piece of the crab.		
65	24	104.915	105.265	0.35	Nope		
65	24	105.66	108.3	2.64	No, look.  It has a l- it has an edge on it, so where does it go?		
65	24	109.05	109.98	0.93	Down here.		
65	24	114.905	118.065	3.16		Crabby crabby crabby crabby	
65	24	118.105	119.335	1.23	How about this one?		
65	24	122.02	123.82	1.8	There you go.  Good job.		
65	24	124.67	126.21	1.54	And this goes like this.		
65	24	126.99	128.34	1.35	Right there.  Okay?		
65	24	129.005	132.215	3.21	Now let's see, what else do we have to find? Oh we have to find the rest of the whale.		
65	24	132.61	133.08	0.47	Mmkay		
65	24	133.115	133.555	0.44		Yeah	
65	24	133.915	137.085	3.17	I think that goes down there.  Nope that doesn't go down there.  Mommy's wrong.		
65	24	137.1	138.31	1.21		Maybe that's the whale.	
65	24	141.895	143.125	1.23		That's a shark!	
65	24	143.15	145.02	1.87	Yeah, it is a shark.  So should we find the shark?		
65	24	145.045	145.855	0.81		Yeah.  *noises*	
65	24	146.87	147.66	0.79	Here		
65	24	149.025	149.955	0.93		Mmm	
65	24	149.98	150.84	0.86	Let's do the shark.		
65	24	150.86	152.11	1.25		Yeah!  Right here.	
65	24	152.185	152.835	0.65	Yeah		
65	24	154.23	155.42	1.19	That's right.  Good girl.		
65	24	156.005	159.145	3.14	Alright, let's see.  Do you think this one goes on top too?		
65	24	160.355	161.985	1.63	### ### space		
65	24	162.05	165.4	3.35		*noises*	
65	24	165.425	166.475	1.05	*noises*		
65	24	166.545	170.015	3.47		Mom, it gets this too.  *noises*	
65	24	167.28	168.17	0.89	Let's see here.		
65	24	170.03	170.56	0.53	Does it?		
65	24	171.425	172.955	1.53	I don't think that goes there.		
65	24	173.01	174.52	1.51		It goes here.	
65	24	174.545	177.025	2.48	Maybe, let's see.  Nope. Turn it.		
65	24	177.685	179.465	1.78	Umm I think this way.		
65	24	181.46	181.91	0.45		No.	
65	24	181.475	183.085	1.61	Or, no it goes over here.		
65	24	184.015	184.305	0.29	Okay		
65	24	185.95	186.97	1.02	There you go.		
65	24	187.01	187.76	0.75		*noises*	
65	24	187.805	189.085	1.28	Ooh stop silly.		
65	24	191.685	192.485	0.8	Right there.  Okay.		
65	24	192.585	193.925	1.34		I can't wait.	
65	24	194.695	196.495	1.8	What? You can't?		
65	24	196.885	198.125	1.24		I can wait.	
65	24	198.155	200.845	2.69	Where do you think that piece goes? Right there. Good job.		
